,experiment_id,number,type,calendar_time,cum_fec,Laboratory identifier,Internal cell serial,Testpoint,Measurement start date,Measurement device used,Test channel,Climate chamber used,Climate chamber temperature setpoint,Position within climate chamber,Q_mean,Q_charge,Q_discharge,t_charge,t_discharge
5226,TP_z22_03_1,21,CU,195,1492.5677999999998,HM,HM051,z22,15.04.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,23.0°C,top rear mittig,4.49960228350854,4.498745159521422,4.500459407495657,26709.351,36134.722
5227,TP_z22_03_1,22,ZYK,196,1740.3621999999998,HM,HM051,z22,15.04.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,45.0°C,top rear mittig,,,,,
5228,TP_z22_03_1,23,CU,224,1740.3621999999998,HM,HM051,z22,14.05.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,23.0°C,top rear mittig,4.4621262119270195,4.462135564853174,4.462116859000865,13929.741,23321.598
5229,TP_z22_03_1,24,ZYK,225,1988.1470999999997,HM,HM051,z22,15.05.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,45.0°C,top rear mittig,,,,,
5230,TP_z22_03_1,25,exCU,253,1988.1470999999997,HM,HM051,z22,12.06.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,23.0°C,top rear mittig,4.423171883345665,4.423430157160692,4.422913609530638,13926.402,23287.938
5231,TP_z22_03_1,26,ZYK,255,2235.8041999999996,HM,HM051,z22,14.06.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,45.0°C,top rear mittig,,,,,
5232,TP_z22_03_1,27,CU,284,2235.8041999999996,HM,HM051,z22,13.07.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,23.0°C,top rear mittig,4.387830299381047,4.391643544016335,4.384017054745759,13890.683,23261.142
5233,TP_z22_03_1,28,ZYK,284,2483.5020999999997,HM,HM051,z22,13.07.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,45.0°C,top rear mittig,,,,,
5234,TP_z22_03_1,29,CU,313,2483.5020999999997,HM,HM051,z22,11.08.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,23.0°C,top rear mittig,4.346353265494647,4.34698858483057,4.345717946158723,22651.483,31968.832
5235,TP_z22_03_1,30,ZYK,314,2731.2596999999996,HM,HM051,z22,12.08.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,45.0°C,top rear mittig,,,,,
5236,TP_z22_03_1,31,AT_T10,345,2731.2596999999996,HM,HM051,z22,12.09.2022,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,10°C,top rear mittig,4.261685168433105,4.2841629666387115,4.239207370227498,15956.227,26082.61
5237,TP_z22_03_1,31,AT_T45,349,2731.2596999999996,HM,HM051,z22,12.09.2022,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,45°C,top rear mittig,4.375645952819511,4.370719446118217,4.380572459520804,373965.88,382694.284
5238,TP_z22_03_1,31,AT_T23,353,2731.2596999999996,HM,HM051,z22,12.09.2022,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,23°C,top rear mittig,4.277532185869957,4.273344426862549,4.2817199448773655,713819.323,723049.266
5239,TP_z22_03_2,1,ET_T45,4,0.0,HM,TP_z22_03,z22,04.02.2023,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,4.960898939831997,4.9614780248978825,4.960319854766113,256639.048,266081.406
5240,TP_z22_03_2,1,ET_T23,10,23.2525,HM,TP_z22_03,z22,07.02.2023,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.86519429996512,4.859410060430395,4.870978539499844,501766.563,511676.235
5241,TP_z22_03_2,1,ET_T10,0,0.0,HM,TP_z22_03,z22,02.02.23,"BaSyTec, SN:1937",CH24,ATT DY200T,10°C,top front left,4.742197314709981,4.729309821254894,4.755084808165067,14714.744,25268.538
5242,TP_z22_03_2,2,ZYK,9,23.2525,HM,TP_z22_03,z22,12.02.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5243,TP_z22_03_2,3,CU,16,23.2525,HM,TP_z22_03,z22,19.02.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.825866652859123,4.823917602995942,4.827815702722303,14142.557,24044.335
5244,TP_z22_03_2,4,ZYK,17,46.9088,HM,TP_z22_03,z22,20.02.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5245,TP_z22_03_2,5,CU,24,46.9088,HM,TP_z22_03,z22,27.02.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.784942591202246,4.77998219924386,4.789902983160633,14568.027,24415.33
5246,TP_z22_03_2,6,ZYK,25,70.3657,HM,TP_z22_03,z22,28.02.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5247,TP_z22_03_2,7,exCU,33,70.3657,HM,TP_z22_03,z22,07.03.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.7651840336092075,4.760592606603714,4.769775460614701,18408.772,28223.128
5248,TP_z22_03_2,8,ZYK,34,117.0917,HM,TP_z22_03,z22,09.03.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5249,TP_z22_03_2,9,CU,47,117.0917,HM,TP_z22_03,z22,22.03.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.722534795108249,4.718160840748218,4.72690874946828,14194.019,24008.303
5250,TP_z22_03_2,10,ZYK,49,163.4005,HM,TP_z22_03,z22,24.03.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5251,TP_z22_03_2,11,CU,64,163.4005,HM,TP_z22_03,z22,07.04.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.708540955850948,4.706840615777266,4.71024129592463,16835.392,26640.305
5252,TP_z22_03_2,12,ZYK,64,210.1496,HM,TP_z22_03,z22,08.04.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5253,TP_z22_03_2,13,exCU,78,210.1496,HM,TP_z22_03,z22,22.04.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.690524331784676,4.6854892105644295,4.695559453004922,13549.166,23237.987
5254,TP_z22_03_2,15,CU,97,210.1496,HM,TP_z22_03,z22,10.05.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.644967255122766,4.639043131703909,4.650891378541623,15535.821,25237.82
5255,TP_z22_03_2,16,ZYK,97,302.9624,HM,TP_z22_03,z22,11.05.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5256,TP_z22_03_2,17,CU,138,395.42719999999997,HM,TP_z22_03,z22,20.06.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.627600497052936,4.624071080809909,4.631129913295963,15462.744,25179.461
5257,TP_z22_03_2,18,ZYK,126,395.42719999999997,HM,TP_z22_03,z22,09.06.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5258,TP_z22_03_2,19,CU,167,487.936,HM,TP_z22_03,z22,19.07.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.601494093252169,4.599882891117454,4.603105295386886,26549.636,36251.594
5259,TP_z22_03_2,20,ZYK,155,487.936,HM,TP_z22_03,z22,08.07.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5260,TP_z22_03_2,21,exCU,197,580.0047,HM,TP_z22_03,z22,18.08.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.570803856490663,4.569771908589809,4.571835804391517,22614.259,32285.144
5261,TP_z22_03_2,22,ZYK,185,580.0047,HM,TP_z22_03,z22,07.08.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5262,TP_z22_03_2,23,CU,230,580.0047,HM,TP_z22_03,z22,20.09.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.540117076929494,4.538688300407229,4.541545853451758,27021.367,36655.465
5263,TP_z22_03_2,24,ZYK,233,672.9495999999999,HM,TP_z22_03,z22,24.09.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5264,TP_z22_03_2,25,CU,258,672.9495999999999,HM,TP_z22_03,z22,19.10.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.504516289633846,4.502950126183796,4.506082453083898,13577.035,23196.083
5265,TP_z22_03_2,26,ZYK,262,765.7187999999999,HM,TP_z22_03,z22,23.10.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5266,TP_z22_03_2,27,exCU,289,765.7187999999999,HM,TP_z22_03,z22,18.11.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.483911297700216,4.484516293436754,4.483306301963677,45214.503,54831.211
5267,TP_z22_03_2,28,ZYK,293,858.6135999999999,HM,TP_z22_03,z22,23.11.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5268,TP_z22_03_2,29,CU,317,858.6135999999999,HM,TP_z22_03,z22,17.12.23,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.448344939269868,4.447885312810966,4.44880456572877,14679.363,24265.921
5269,TP_z22_03_2,30,ZYK,322,951.3173999999999,HM,TP_z22_03,z22,22.12.23,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5270,TP_z22_03_2,31,CU,347,951.3173999999999,HM,TP_z22_03,z22,15.01.24,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.422247266511798,4.422085263617393,4.422409269406202,18388.31,27949.394
5271,TP_z22_03_2,32,ZYK,351,1044.0203,HM,TP_z22_03,z22,20.01.24,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,,,,,
5272,TP_z22_03_2,33,AT_T10,377,1044.0203,HM,TP_z22_03,z22,13.02.24,"BaSyTec, SN:1937",CH24,ATT DY200T,10°C,top front left,4.315755546389093,4.323769824329472,4.307741268448716,181524.617,191803.424
5273,TP_z22_03_2,33,AT_T23,383,1044.0203,HM,TP_z22_03,z22,13.02.24,"BaSyTec, SN:1937",CH24,ATT DY200T,23°C,top front left,4.3855991631783375,4.382896489443671,4.388301836913005,685687.792,695199.453
5274,TP_z22_03_2,33,AT_T45,381,1044.0203,HM,TP_z22_03,z22,13.02.24,"BaSyTec, SN:1937",CH24,ATT DY200T,45°C,top front left,4.490608912797518,4.48734618078936,4.493871644805677,451917.274,460869.939
5275,TP_z23_01_1,1,ET_T10,0,0.0,HM,HM052,z23,01.10.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,10°C,top rear mittig,4.776336058723812,4.779874219343064,4.77279789810456,61864.521,72249.847
5276,TP_z23_01_1,1,ET_T45,5,0.0,HM,HM052,z23,03.10.2021,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,45°C,top rear mittig,4.940333755251032,4.940832451872136,4.939835058629928,377582.807,386932.244
5277,TP_z23_01_1,1,ET_T23,12,96.4862,HM,HM052,z23,07.10.2021,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,23°C,top rear mittig,4.84382711824815,4.835727072769738,4.851927163726562,664471.387,674255.994
5278,TP_z23_01_1,2,ZYK,10,96.4862,HM,HM052,z23,12.10.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,45°C,top rear mittig,,,,,
5279,TP_z23_01_1,3,CU,10,96.4862,HM,HM052,z23,12.10.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,23°C,top rear mittig,4.7383063959902305,4.727560937201434,4.749051854779026,30369.046,40074.606
5280,TP_z23_01_1,4,ZYK,18,192.9741,HM,HM052,z23,20.10.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,45°C,top rear mittig,,,,,
5281,TP_z23_01_1,5,CU,25,192.9741,HM,HM052,z23,27.10.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,23°C,top rear mittig,4.696474089107973,4.685974927707973,4.706973250507971,30071.122,39727.775
5282,TP_z23_01_1,6,ZYK,26,289.45849999999996,HM,HM052,z23,28.10.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,45°C,top rear mittig,,,,,
5283,TP_z23_01_1,7,exCU,33,289.45849999999996,HM,HM052,z23,04.11.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,23°C,top rear mittig,4.666816251600093,4.657898775517038,4.6757337276831485,29682.386,39313.355
5284,TP_z23_01_1,8,ZYK,35,482.47409999999996,HM,HM052,z23,06.11.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,45°C,top rear mittig,,,,,
5285,TP_z23_01_1,9,CU,49,482.47409999999996,HM,HM052,z23,20.11.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,23°C,top rear mittig,4.620896289599378,4.611950418133878,4.629842161064879,38708.254,48312.846
5286,TP_z23_01_1,10,ZYK,51,675.4522,HM,HM052,z23,21.11.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,45°C,top rear mittig,,,,,
5287,TP_z23_01_1,11,CU,64,675.4522,HM,HM052,z23,05.12.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,23°C,top rear mittig,4.585552744898511,4.576845382397108,4.594260107399913,29298.991,38881.596
5288,TP_z23_01_1,12,ZYK,66,868.4061999999999,HM,HM052,z23,06.12.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,45°C,top rear mittig,,,,,
5289,TP_z23_01_1,13,exCU,79,868.4061999999999,HM,HM052,z23,20.12.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,23°C,top rear mittig,4.555296756577681,4.546563113199948,4.564030399955413,31160.822,40730.973
5290,TP_z23_01_1,14,ZYK,82,1254.2773,HM,HM052,z23,22.12.21,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,45°C,top rear mittig,,,,,
5291,TP_z23_01_1,15,CU,109,1254.2773,HM,HM052,z23,19.01.22,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,23°C,top rear mittig,4.504472389273497,4.495906221341582,4.513038557205412,27323.488,36892.571
5292,TP_z23_01_1,16,ZYK,110,1551.3066,HM,HM052,z23,20.01.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,45.0°C,top rear mittig,,,,,
5293,TP_z23_01_1,17,CU,136,1551.3066,HM,HM052,z23,15.02.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,23.0°C,top rear mittig,4.469586553667275,4.4618716053779925,4.477301501956559,15765.176,25326.927
5294,TP_z23_01_1,18,ZYK,137,1937.1409999999998,HM,HM052,z23,16.02.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,45.0°C,top rear mittig,,,,,
5295,TP_z23_01_1,19,exCU,165,1937.1409999999998,HM,HM052,z23,16.03.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,23.0°C,top rear mittig,4.432345845044912,4.424041414658165,4.44065027543166,43318.842,52880.556
5296,TP_z23_01_1,20,ZYK,167,2322.9838999999997,HM,HM052,z23,17.03.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,45.0°C,top rear mittig,,,,,
5297,TP_z23_01_1,21,CU,195,2322.9838999999997,HM,HM052,z23,15.04.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,23.0°C,top rear mittig,4.407069896949888,4.398950493221928,4.415189300677847,29371.019,38873.268
5298,TP_z23_01_1,22,ZYK,196,2708.8188999999998,HM,HM052,z23,15.04.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,45.0°C,top rear mittig,,,,,
5299,TP_z23_01_1,23,CU,224,2708.8188999999998,HM,HM052,z23,14.05.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,23.0°C,top rear mittig,4.370220669549489,4.363381747012714,4.377059592086265,15662.899,25166.34
5300,TP_z23_01_1,24,ZYK,225,3094.6629999999996,HM,HM052,z23,15.05.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,45.0°C,top rear mittig,,,,,
5301,TP_z23_01_1,25,exCU,253,3094.6629999999996,HM,HM052,z23,12.06.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,23.0°C,top rear mittig,4.335598428754878,4.329356359559642,4.3418404979501135,15635.768,25135.185
5302,TP_z23_01_1,26,ZYK,255,3480.4664999999995,HM,HM052,z23,14.06.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,45.0°C,top rear mittig,,,,,
5303,TP_z23_01_1,27,CU,284,3480.4664999999995,HM,HM052,z23,13.07.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,23.0°C,top rear mittig,4.298498844810197,4.293495237162812,4.303502452457582,15577.199,25105.98
5304,TP_z23_01_1,28,ZYK,284,3866.2675999999997,HM,HM052,z23,13.07.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,45.0°C,top rear mittig,,,,,
5305,TP_z23_01_1,29,CU,313,3866.2675999999997,HM,HM052,z23,11.08.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,23.0°C,top rear mittig,4.265599322962247,4.260608119537909,4.270590526386586,26784.247,36297.888
5306,TP_z23_01_1,30,ZYK,315,4252.044599999999,HM,HM052,z23,12.08.22,"BaSyTec, SN:1937.0",CH12/CH13,ATT DY200T,45.0°C,top rear mittig,,,,,
5307,TP_z23_01_1,31,AT_T45,349,4252.044599999999,HM,HM052,z23,12.09.2022,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,45°C,top rear mittig,4.37724578405026,4.372038728428703,4.382452839671817,373880.378,382815.016
5308,TP_z23_01_1,31,AT_T23,353,4252.044599999999,HM,HM052,z23,12.09.2022,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,23°C,top rear mittig,4.258609694666498,4.25512715006279,4.262092239270208,713837.988,723315.525
5309,TP_z23_01_1,31,AT_T10,345,4252.044599999999,HM,HM052,z23,12.09.2022,"BaSyTec, SN:1937",CH12/CH13,ATT DY200T,10°C,top rear mittig,4.093936470762589,4.090133243884217,4.097739697640962,17608.841,27695.15
5310,TP_z23_01_2,1,ET_T10,0,0.0,HM,TP_z23_01,z23,02.02.23,"BaSyTec, SN:1937",CH18/CH19,ATT DY200T,10°C,top front mittig,4.7120081706152614,4.698845418835486,4.725170922395036,14760.956,25315.218
5311,TP_z23_01_2,1,ET_T45,4,0.0,HM,TP_z23_01,z23,04.02.2023,"BaSyTec, SN:1937",CH18/CH19,ATT DY200T,45°C,top front mittig,4.943342261653242,4.943845989257006,4.942838534049478,256620.149,266039.87
5312,TP_z23_01_2,1,ET_T23,10,112.2825,HM,TP_z23_01,z23,07.02.2023,"BaSyTec, SN:1937",CH18/CH19,ATT DY200T,23°C,top front mittig,4.851207437499805,4.844279482920624,4.858135392078986,501755.253,511632.527
5313,TP_z23_01_2,2,ZYK,9,112.2825,HM,TP_z23_01,z23,12.02.23,"BaSyTec, SN:1937",CH18/CH19,ATT DY200T,45°C,top front mittig,,,,,
5314,TP_z23_01_2,3,CU,16,112.2825,HM,TP_z23_01,z23,19.02.23,"BaSyTec, SN:1937",CH18/CH19,ATT DY200T,23°C,top front mittig,4.736404967095385,4.732286099746949,4.740523834443822,14163.037,23998.159
5315,TP_z23_01_2,4,ZYK,17,224.7345,HM,TP_z23_01,z23,20.02.23,"BaSyTec, SN:1937",CH18/CH19,ATT DY200T,45°C,top front mittig,,,,,
5316,TP_z23_01_2,5,CU,25,224.7345,HM,TP_z23_01,z23,27.02.23,"BaSyTec, SN:1937",CH18/CH19,ATT DY200T,23°C,top front mittig,4.66832112537727,4.666807367237051,4.669834883517489,30403.71,40191.533
5317,TP_z23_01_2,6,ZYK,25,336.9838,HM,TP_z23_01,z23,28.02.23,"BaSyTec, SN:1937",CH18/CH19,ATT DY200T,45°C,top front mittig,,,,,
5318,TP_z23_01_2,7,exCU,33,336.9838,HM,TP_z23_01,z23,07.03.23,"BaSyTec, SN:1937",CH18/CH19,ATT DY200T,23°C,top front mittig,5.031715690060018,5.455820481762796,4.60761089835724,30160.075,45068.715
5319,TP_z23_01_2,8,AT_T23,39,336.9838,HM,TP_z23_01,z23,13.03.23,"BaSyTec, SN:1936",CH27,ATT DY200T,23°C,top front left,4.608231604655138,4.604688553160983,4.6117746561492945,15499.611,25166.676
5320,TP_z23_02_1,1,ET_T10,0,0.0,HM,HM053,z23,01.10.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,10°C,top rear right,4.814978243060837,4.815807364303566,4.814149121818109,61858.467,72288.331
5321,TP_z23_02_1,1,ET_T45,5,0.0,HM,HM053,z23,03.10.2021,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,45°C,top rear right,4.97020567723791,4.971598014660362,4.968813339815459,377584.09,387007.256
5322,TP_z23_02_1,1,ET_T23,12,96.492,HM,HM053,z23,07.10.2021,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,23°C,top rear right,4.87147993202851,4.865089332426204,4.877870531630817,664493.703,674325.937
5323,TP_z23_02_1,2,ZYK,10,96.492,HM,HM053,z23,12.10.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,45°C,top rear right,,,,,
5324,TP_z23_02_1,3,CU,10,96.492,HM,HM053,z23,12.10.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,23°C,top rear right,4.760568657901345,4.7497566291515865,4.771380686651103,30385.112,40129.021
5325,TP_z23_02_1,4,ZYK,18,192.9863,HM,HM053,z23,20.10.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,45°C,top rear right,,,,,
5326,TP_z23_02_1,5,CU,25,192.9863,HM,HM053,z23,27.10.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,23°C,top rear right,4.717327543478089,4.706877889197447,4.727777197758732,30106.248,39783.026
5327,TP_z23_02_1,6,ZYK,26,289.4673,HM,HM053,z23,28.10.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,45°C,top rear right,,,,,
5328,TP_z23_02_1,7,exCU,33,289.4673,HM,HM053,z23,04.11.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,23°C,top rear right,4.686822101580143,4.6770901469785,4.6965540561817845,29752.511,39401.371
5329,TP_z23_02_1,8,ZYK,35,482.4734,HM,HM053,z23,06.11.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,45°C,top rear right,,,,,
5330,TP_z23_02_1,9,CU,49,482.4734,HM,HM053,z23,20.11.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,23°C,top rear right,4.640487494359702,4.630640195401166,4.650334793318237,38790.713,48412.746
5331,TP_z23_02_1,10,ZYK,51,675.4241000000001,HM,HM053,z23,21.11.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,45°C,top rear right,,,,,
5332,TP_z23_02_1,11,CU,64,675.4241000000001,HM,HM053,z23,05.12.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,23°C,top rear right,4.6043746446613785,4.595132802224988,4.613616487097768,29531.01,39138.591
5333,TP_z23_02_1,12,ZYK,66,868.3789,HM,HM053,z23,06.12.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,45°C,top rear right,,,,,
5334,TP_z23_02_1,13,exCU,79,868.3789,HM,HM053,z23,20.12.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,23°C,top rear right,4.573314945776977,4.564673439519489,4.581956452034464,31215.479,40811.742
5335,TP_z23_02_1,14,ZYK,82,1254.2582,HM,HM053,z23,22.12.21,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,45°C,top rear right,,,,,
5336,TP_z23_02_1,15,CU,109,1254.2582,HM,HM053,z23,19.01.22,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,23°C,top rear right,4.525003738814106,4.516042065783012,4.5339654118452,27369.299,36954.139
5337,TP_z23_02_1,16,ZYK,110,1551.3107,HM,HM053,z23,20.01.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,45.0°C,top rear right,,,,,
5338,TP_z23_02_1,17,CU,136,1551.3107,HM,HM053,z23,15.02.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,23.0°C,top rear right,4.488887968678194,4.481384940422978,4.496390996933409,15779.061,25360.476
5339,TP_z23_02_1,18,ZYK,137,1937.1846,HM,HM053,z23,16.02.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,45.0°C,top rear right,,,,,
5340,TP_z23_02_1,19,exCU,165,1937.1846,HM,HM053,z23,16.03.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,23.0°C,top rear right,4.450010495430999,4.4421225672807685,4.45789842358123,43159.66,52736.386
5341,TP_z23_02_1,20,ZYK,167,2323.0414,HM,HM053,z23,17.03.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,45.0°C,top rear right,,,,,
5342,TP_z23_02_1,21,CU,195,2323.0414,HM,HM053,z23,15.04.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,23.0°C,top rear right,4.415306314158746,4.407260906485133,4.4233517218323595,29413.602,38994.35
5343,TP_z23_02_1,22,ZYK,196,2708.8791,HM,HM053,z23,15.04.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,45.0°C,top rear right,,,,,
5344,TP_z23_02_1,23,CU,224,2708.8791,HM,HM053,z23,14.05.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,23.0°C,top rear right,4.386132090595115,4.3793000475013,4.392964133688931,15708.924,25278.79
5345,TP_z23_02_1,24,ZYK,225,3094.7277,HM,HM053,z23,15.05.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,45.0°C,top rear right,,,,,
5346,TP_z23_02_1,25,exCU,253,3094.7277,HM,HM053,z23,12.06.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,23.0°C,top rear right,4.353944816431978,4.347898817762662,4.359990815101296,15676.722,25241.804
5347,TP_z23_02_1,26,ZYK,255,3480.5587,HM,HM053,z23,14.06.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,45.0°C,top rear right,,,,,
5348,TP_z23_02_1,27,CU,284,3480.5587,HM,HM053,z23,13.07.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,23.0°C,top rear right,4.327097019990628,4.321537769057055,4.332656270924201,15594.402,25119.292
5349,TP_z23_02_1,28,ZYK,284,3866.397,HM,HM053,z23,13.07.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,45.0°C,top rear right,,,,,
5350,TP_z23_02_1,29,CU,313,3866.397,HM,HM053,z23,11.08.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,23.0°C,top rear right,4.291619026369216,4.2864602678090025,4.2967777849294295,26690.975,36211.913
5351,TP_z23_02_1,30,ZYK,315,4252.1984999999995,HM,HM053,z23,12.08.22,"BaSyTec, SN:1937.0",CH14/CH15,ATT DY200T,45.0°C,top rear right,,,,,
5352,TP_z23_02_1,31,AT_T45,349,4252.1984999999995,HM,HM053,z23,12.09.2022,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,45°C,top rear right,4.398277039206929,4.393150855061008,4.403403223352849,373903.516,382866.491
5353,TP_z23_02_1,31,AT_T23,353,4252.1984999999995,HM,HM053,z23,12.09.2022,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,23°C,top rear right,4.275028000374294,4.272022525321212,4.278033475427376,713872.999,723424.584
5354,TP_z23_02_1,31,AT_T10,345,4252.1984999999995,HM,HM053,z23,12.09.2022,"BaSyTec, SN:1937",CH14/CH15,ATT DY200T,10°C,top rear right,4.119645990718727,4.115230205864396,4.124061775573058,17635.392,27706.688
