name,value
"p[HOLYOKE_MA,16]",-303.59126
"p[HARTFORD_CT,16]",-468.385
"p[PROSPECT_CT,16]",647.3966287693634
"p[NEWHAVEN_CT,16]",-0.0
"p[ANSONIA_CT,16]",-219.016826
"p[SOUTHBURY_CT,16]",-488.99394
"p[DANBURY_CT,16]",-0.0
"p[GROTON_CT,16]",-0.0
"p[NEWLONDON_CT,16]",-0.0
"p[NEWLONDON2_CT,16]",-7.025775
"p[GROTON2_CT,16]",-0.0
"p[MARLBOROUGH_CT,16]",-0.0
"p[PROVIDENCE_RI,16]",-299.72159999999997
"p[BOSTON_MA,16]",-17.364456872204812
"p[WORCESTER_MA,16]",-0.0
"p[BRIMFIELD_MA,16]",-148.96714
"p[FALLRIVER_MA,16]",-0.0
"p[FALLRIVER2_MA,16]",-592.0972399999999
"p[BROCKTON_MA,16]",-216.43317375557248
"p[MIDDLEBOROUGH_MA,16]",-0.0
"p[HYANNIS_MA,16]",-258.806835
"p[QUINCY_MA,16]",-290.957338
"p[BRATTLEBORO_VT,16]",-214.50464
"p[NASHUA_NH,16]",-132.05695
"p[LITTLETON_MA,16]",-150.12719647728176
"p[PORTLAND_ME,16]",-191.59236
"p[AUGUSTA_ME,16]",-243.11938293515615
"p[TURNERSFALLS_MA,16]",699.9999999999997
"p[NEWHAVEN2_CT,16]",554.6395652708496
"p[MYSTIC_CT,16]",-0.0
"p[FALLRIVER4_MA,16]",627.1019600000017
"p[FALLRIVER3_MA,16]",664.9952800000041
"p[MIDDLEBOROUGH2_MA,16]",699.999999999997
"p[HYANNIS2_MA,16]",699.9999999999999
"p[BRATTLEBORO2_VT,16]",-0.0
"p[AUGUSTA2_ME,16]",700.0000000000006
"p[KINGSTON_NY,16]",-1051.37232
"p[ALBANY_NY,17]",-0.0
"p[GREENFIELD_MA,17]",-0.0
"p[HOLYOKE_MA,17]",-304.64098
"p[HARTFORD_CT,17]",-472.195
"p[PROSPECT_CT,17]",701.1165396334119
"p[NEWHAVEN_CT,17]",-0.0
"p[ANSONIA_CT,17]",-220.798382
"p[SOUTHBURY_CT,17]",-492.97157999999996
"p[DANBURY_CT,17]",-0.0
"p[GROTON_CT,17]",-0.0
"p[NEWLONDON_CT,17]",-0.0
"p[NEWLONDON2_CT,17]",-7.0829249999999995
"p[GROTON2_CT,17]",-0.0
"p[MARLBOROUGH_CT,17]",-0.0
"p[PROVIDENCE_RI,17]",-302.12800000000004
"p[BOSTON_MA,17]",-18.43830087220482
"p[WORCESTER_MA,17]",-0.0
"p[BRIMFIELD_MA,17]",-149.48221999999998
"p[FALLRIVER_MA,17]",-0.0
"p[FALLRIVER2_MA,17]",-594.1445199999999
"p[BROCKTON_MA,17]",-219.58397341483365
"p[MIDDLEBOROUGH_MA,17]",-0.0
"p[HYANNIS_MA,17]",-259.701705
"p[QUINCY_MA,17]",-291.96337400000004
"p[BRATTLEBORO_VT,17]",-216.44672
"p[NASHUA_NH,17]",-131.43006
"p[LITTLETON_MA,17]",-173.62844339978372
"p[PORTLAND_ME,17]",-192.58116
"p[AUGUSTA_ME,17]",-254.75157721744287
"p[TURNERSFALLS_MA,17]",699.9999999999997
"p[NEWHAVEN2_CT,17]",554.5694612708496
"p[MYSTIC_CT,17]",-0.0
"p[FALLRIVER4_MA,17]",627.1019600000017
"p[FALLRIVER3_MA,17]",667.0425600000043
"p[MIDDLEBOROUGH2_MA,17]",699.999999999997
"p[HYANNIS2_MA,17]",700.0000000000001
"p[BRATTLEBORO2_VT,17]",-0.0
"p[AUGUSTA2_ME,17]",700.0000000000003
"p[KINGSTON_NY,17]",-1047.8616
"p[ALBANY_NY,18]",-0.0
"p[GREENFIELD_MA,18]",-0.0
"p[HOLYOKE_MA,18]",-300.56446
"p[HARTFORD_CT,18]",-471.47499999999997
"p[PROSPECT_CT,18]",705.2547101626075
"p[NEWHAVEN_CT,18]",-0.0
"p[ANSONIA_CT,18]",-220.46171
"p[SOUTHBURY_CT,18]",-492.2199
"p[DANBURY_CT,18]",-0.0
"p[GROTON_CT,18]",-0.0
"p[NEWLONDON_CT,18]",-0.0
"p[NEWLONDON2_CT,18]",-7.072125
"p[GROTON2_CT,18]",-0.0
"p[MARLBOROUGH_CT,18]",-0.0
"p[PROVIDENCE_RI,18]",-298.8608
"p[BOSTON_MA,18]",-25.142589334101103
"p[WORCESTER_MA,18]",-0.0
"p[BRIMFIELD_MA,18]",-147.48194
"p[FALLRIVER_MA,18]",-0.0
"p[FALLRIVER2_MA,18]",-586.19404
"p[BROCKTON_MA,18]",-207.34804590371635
"p[MIDDLEBOROUGH_MA,18]",-0.0
"p[HYANNIS_MA,18]",-256.226535
"p[QUINCY_MA,18]",-288.05649800000003
"p[BRATTLEBORO_VT,18]",-215.58432
"p[NASHUA_NH,18]",-130.80456
"p[LITTLETON_MA,18]",-216.54314232434857
"p[PORTLAND_ME,18]",-190.49232
"p[AUGUSTA_ME,18]",-257.47499387129454
"p[TURNERSFALLS_MA,18]",700.0000000000022
"p[NEWHAVEN2_CT,18]",554.5827092708496
"p[MYSTIC_CT,18]",-0.0
"p[FALLRIVER4_MA,18]",586.1940399999934
"p[FALLRIVER3_MA,18]",700.0000000000045
"p[MIDDLEBOROUGH2_MA,18]",699.999999999997
"p[HYANNIS2_MA,18]",699.9999999999984
"p[BRATTLEBORO2_VT,18]",-0.0
"p[AUGUSTA2_ME,18]",700.0
"p[KINGSTON_NY,18]",-1034.02848
"p[ALBANY_NY,19]",-0.0
"p[GREENFIELD_MA,19]",-0.0
"p[HOLYOKE_MA,19]",-291.99926
"p[HARTFORD_CT,19]",-459.98
"p[PROSPECT_CT,19]",667.4757458711202
"p[NEWHAVEN_CT,19]",-0.0
"p[ANSONIA_CT,19]",-215.086648
"p[SOUTHBURY_CT,19]",-480.21912
"p[DANBURY_CT,19]",-0.0
"p[GROTON_CT,19]",-0.0
"p[NEWLONDON_CT,19]",-0.0
"p[NEWLONDON2_CT,19]",-6.8997
"p[GROTON2_CT,19]",-0.0
"p[MARLBOROUGH_CT,19]",-0.0
"p[PROVIDENCE_RI,19]",-292.6752
"p[BOSTON_MA,19]",-74.811426978239
"p[WORCESTER_MA,19]",-0.0
"p[BRIMFIELD_MA,19]",-143.27914
"p[FALLRIVER_MA,19]",-0.0
"p[FALLRIVER2_MA,19]",-569.48924
"p[BROCKTON_MA,19]",-184.72569363043755
"p[MIDDLEBOROUGH_MA,19]",-0.0
"p[HYANNIS_MA,19]",-248.924835
"p[QUINCY_MA,19]",-279.84773800000005
"p[BRATTLEBORO_VT,19]",-212.99488
"p[NASHUA_NH,19]",-128.99061
"p[LITTLETON_MA,19]",-254.5949465465335
"p[PORTLAND_ME,19]",-189.94230000000002
"p[AUGUSTA_ME,19]",-250.43124719851562
"p[TURNERSFALLS_MA,19]",699.9999999999997
"p[NEWHAVEN2_CT,19]",554.7942172708497
"p[MYSTIC_CT,19]",-0.0
"p[FALLRIVER4_MA,19]",569.4892399999817
"p[FALLRIVER3_MA,19]",700.0000000000045
"p[MIDDLEBOROUGH2_MA,19]",699.1748622116569
"p[HYANNIS2_MA,19]",699.9999999999956
"p[BRATTLEBORO2_VT,19]",-0.0
"p[AUGUSTA2_ME,19]",699.9999999999969
"p[KINGSTON_NY,19]",-1006.04208
"p[ALBANY_NY,20]",-0.0
"p[GREENFIELD_MA,20]",-0.0
"p[HOLYOKE_MA,20]",-280.92246
"p[HARTFORD_CT,20]",-441.22499999999997
"p[PROSPECT_CT,20]",509.94251560199245
"p[NEWHAVEN_CT,20]",-0.0
"p[ANSONIA_CT,20]",-206.31681
"p[SOUTHBURY_CT,20]",-460.6389
"p[DANBURY_CT,20]",-0.0
"p[GROTON_CT,20]",-0.0
"p[NEWLONDON_CT,20]",-0.0
"p[NEWLONDON2_CT,20]",-6.6183749999999995
"p[GROTON2_CT,20]",-0.0
"p[MARLBOROUGH_CT,20]",-0.0
"p[PROVIDENCE_RI,20]",-281.504
"p[BOSTON_MA,20]",-69.49647158174677
"p[WORCESTER_MA,20]",-0.0
"p[BRIMFIELD_MA,20]",-137.84394
"p[FALLRIVER_MA,20]",-0.0
"p[FALLRIVER2_MA,20]",-547.88604
"p[BROCKTON_MA,20]",-175.30009363043757
"p[MIDDLEBOROUGH_MA,20]",-0.0
"p[HYANNIS_MA,20]",-239.48203500000002
"p[QUINCY_MA,20]",-269.23189800000006
"p[BRATTLEBORO_VT,20]",-206.304
"p[NASHUA_NH,20]",-123.98661
"p[LITTLETON_MA,20]",-245.15283000000002
"p[PORTLAND_ME,20]",-188.40348
"p[AUGUSTA_ME,20]",-248.3331791990564
"p[TURNERSFALLS_MA,20]",700.0000000000011
"p[NEWHAVEN2_CT,20]",555.1393092708496
"p[MYSTIC_CT,20]",-0.0
"p[FALLRIVER4_MA,20]",547.8860399999944
"p[FALLRIVER3_MA,20]",700.0000000000045
"p[MIDDLEBOROUGH2_MA,20]",692.8065775383981
"p[HYANNIS2_MA,20]",699.9999999999991
"p[BRATTLEBORO2_VT,20]",-0.0
"p[AUGUSTA2_ME,20]",700.0000000000002
"p[KINGSTON_NY,20]",-977.12832
"p[ALBANY_NY,21]",-0.0
"p[GREENFIELD_MA,21]",-0.0
"p[HOLYOKE_MA,21]",-275.25526
"p[HARTFORD_CT,21]",-428.86999999999995
"p[PROSPECT_CT,21]",508.55666338211165
"p[NEWHAVEN_CT,21]",-0.0
"p[ANSONIA_CT,21]",-200.539612
"p[SOUTHBURY_CT,21]",-447.74028
"p[DANBURY_CT,21]",-0.0
"p[GROTON_CT,21]",-0.0
"p[NEWLONDON_CT,21]",-0.0
"p[NEWLONDON2_CT,21]",-6.43305
"p[GROTON2_CT,21]",-0.0
"p[MARLBOROUGH_CT,21]",-0.0
"p[PROVIDENCE_RI,21]",-275.1456
"p[BOSTON_MA,21]",11.622743127795218
"p[WORCESTER_MA,21]",-0.0
"p[BRIMFIELD_MA,21]",-135.06314
"p[FALLRIVER_MA,21]",-0.0
"p[FALLRIVER2_MA,21]",-536.8332399999999
"p[BROCKTON_MA,21]",-297.96914636956245
"p[MIDDLEBOROUGH_MA,21]",-0.0
"p[HYANNIS_MA,21]",-234.650835
"p[QUINCY_MA,21]",-263.800538
"p[BRATTLEBORO_VT,21]",-201.77248
"p[NASHUA_NH,21]",-121.10931000000001
"p[LITTLETON_MA,21]",-240.20722999999998
"p[PORTLAND_ME,21]",-186.75342
"p[AUGUSTA_ME,21]",-249.2500182866626
"p[TURNERSFALLS_MA,21]",699.9999999999997
"p[NEWHAVEN2_CT,21]",555.3666412708496
"p[MYSTIC_CT,21]",-0.0
"p[FALLRIVER4_MA,21]",536.8332399999985
"p[FALLRIVER3_MA,21]",700.0000000000045
"p[MIDDLEBOROUGH2_MA,21]",655.4665118754644
"p[HYANNIS2_MA,21]",700.0
"p[BRATTLEBORO2_VT,21]",-0.0
"p[AUGUSTA2_ME,21]",700.0000000000005
"p[KINGSTON_NY,21]",-966.45264
"p[ALBANY_NY,22]",-0.0
"p[GREENFIELD_MA,22]",-0.0
"p[HOLYOKE_MA,22]",-263.9756
"p[HARTFORD_CT,22]",-409.04
"p[PROSPECT_CT,22]",300.61509906118766
"p[NEWHAVEN_CT,22]",-0.0
"p[ANSONIA_CT,22]",-191.26710400000002
"p[SOUTHBURY_CT,22]",-427.03776
"p[DANBURY_CT,22]",-0.0
"p[GROTON_CT,22]",-0.0
"p[NEWLONDON_CT,22]",-0.0
"p[NEWLONDON2_CT,22]",-6.1356
"p[GROTON2_CT,22]",-0.0
"p[MARLBOROUGH_CT,22]",-0.0
"p[PROVIDENCE_RI,22]",-261.568
"p[BOSTON_MA,22]",23.16162512779522
"p[WORCESTER_MA,22]",-0.0
"p[BRIMFIELD_MA,22]",-129.5284
"p[FALLRIVER_MA,22]",-0.0
"p[FALLRIVER2_MA,22]",-514.8344
"p[BROCKTON_MA,22]",-288.3709263695624
"p[MIDDLEBOROUGH_MA,22]",-0.0
"p[HYANNIS_MA,22]",-225.0351
"p[QUINCY_MA,22]",-252.99028
"p[BRATTLEBORO_VT,22]",-195.51391999999998
"p[NASHUA_NH,22]",-116.04137
"p[LITTLETON_MA,22]",-230.3638
"p[PORTLAND_ME,22]",-179.16438
"p[AUGUSTA_ME,22]",-240.1340758231652
"p[TURNERSFALLS_MA,22]",699.9999999999997
"p[NEWHAVEN2_CT,22]",555.7315132708496
"p[MYSTIC_CT,22]",-0.0
"p[FALLRIVER4_MA,22]",627.1019600000017
"p[FALLRIVER3_MA,22]",587.7324400000011
"p[MIDDLEBOROUGH2_MA,22]",648.9815987328911
"p[HYANNIS2_MA,22]",700.0000000000001
"p[BRATTLEBORO2_VT,22]",-0.0
"p[AUGUSTA2_ME,22]",699.9999999999999
"p[KINGSTON_NY,22]",-912.32352
"p[ALBANY_NY,23]",-0.0
"p[GREENFIELD_MA,23]",-0.0
"p[HOLYOKE_MA,23]",-240.94938
"p[HARTFORD_CT,23]",-370.96000000000004
"p[PROSPECT_CT,23]",-25.78071321642859
"p[NEWHAVEN_CT,23]",-0.0
"p[ANSONIA_CT,23]",-173.46089600000002
"p[SOUTHBURY_CT,23]",-387.28224
"p[DANBURY_CT,23]",-0.0
"p[GROTON_CT,23]",-0.0
"p[NEWLONDON_CT,23]",-0.0
"p[NEWLONDON2_CT,23]",-5.5644
"p[GROTON2_CT,23]",-0.0
"p[MARLBOROUGH_CT,23]",-0.0
"p[PROVIDENCE_RI,23]",-241.632
"p[BOSTON_MA,23]",-167.51187094317086
"p[WORCESTER_MA,23]",-0.0
"p[BRIMFIELD_MA,23]",-118.22982
"p[FALLRIVER_MA,23]",-0.0
"p[FALLRIVER2_MA,23]",-469.92612
"p[BROCKTON_MA,23]",-141.28573363043756
"p[MIDDLEBOROUGH_MA,23]",-0.0
"p[HYANNIS_MA,23]",-205.405605
"p[QUINCY_MA,23]",-230.92229400000002
"p[BRATTLEBORO_VT,23]",-177.17056
"p[NASHUA_NH,23]",-103.21722999999999
"p[LITTLETON_MA,23]",-210.26949
"p[PORTLAND_ME,23]",-162.66584
"p[AUGUSTA_ME,23]",-217.64500782911378
"p[TURNERSFALLS_MA,23]",699.9999999999997
"p[NEWHAVEN2_CT,23]",556.4321852708497
"p[MYSTIC_CT,23]",-0.0
"p[FALLRIVER4_MA,23]",627.1019600000017
"p[FALLRIVER3_MA,23]",542.8241599999998
"p[MIDDLEBOROUGH2_MA,23]",669.8252153483
"p[HYANNIS2_MA,23]",699.9999999999999
"p[BRATTLEBORO2_VT,23]",-0.0
"p[AUGUSTA2_ME,23]",700.0000000000006
"p[KINGSTON_NY,23]",-846.3043200000001
"p[ALBANY_NY,24]",-0.0
"p[GREENFIELD_MA,24]",-0.0
"p[HOLYOKE_MA,24]",-215.92354
"p[HARTFORD_CT,24]",-330.22
"p[PROSPECT_CT,24]",-275.70823062509027
"p[NEWHAVEN_CT,24]",-0.0
"p[ANSONIA_CT,24]",-154.410872
"p[SOUTHBURY_CT,24]",-344.74968
"p[DANBURY_CT,24]",-0.0
"p[GROTON_CT,24]",-0.0
"p[NEWLONDON_CT,24]",-0.0
"p[NEWLONDON2_CT,24]",-4.9533000000000005
"p[GROTON2_CT,24]",-0.0
"p[MARLBOROUGH_CT,24]",-0.0
"p[PROVIDENCE_RI,24]",-211.5584
"p[BOSTON_MA,24]",-289.3665035462333
"p[WORCESTER_MA,24]",-0.0
"p[BRIMFIELD_MA,24]",-105.95006
"p[FALLRIVER_MA,24]",-0.0
"p[FALLRIVER2_MA,24]",-421.11796
"p[BROCKTON_MA,24]",-119.99045363043754
"p[MIDDLEBOROUGH_MA,24]",-0.0
"p[HYANNIS_MA,24]",-184.071465
"p[QUINCY_MA,24]",-206.937902
"p[BRATTLEBORO_VT,24]",-159.04448
"p[NASHUA_NH,24]",-92.45863
"p[LITTLETON_MA,24]",-188.43017
"p[PORTLAND_ME,24]",-146.71938
"p[AUGUSTA_ME,24]",-199.9199894451109
"p[TURNERSFALLS_MA,24]",699.9999999999997
"p[NEWHAVEN2_CT,24]",557.1818012708496
"p[MYSTIC_CT,24]",-0.0
"p[FALLRIVER4_MA,24]",421.1179599999962
"p[FALLRIVER3_MA,24]",700.0000000000045
"p[MIDDLEBOROUGH2_MA,24]",655.4373349760218
"p[HYANNIS2_MA,24]",700.0
"p[BRATTLEBORO2_VT,24]",-0.0
"p[AUGUSTA2_ME,24]",700.0
"p[KINGSTON_NY,24]",-782.20608
"p[ALBANY_NY,25]",-0.0
"p[GREENFIELD_MA,25]",-0.0
"p[HOLYOKE_MA,25]",-197.46006000000003
"p[HARTFORD_CT,25]",-297.45500000000004
"p[PROSPECT_CT,25]",-455.2771912423381
"p[NEWHAVEN_CT,25]",-0.0
"p[ANSONIA_CT,25]",-139.08995800000002
"p[SOUTHBURY_CT,25]",-310.54302
"p[DANBURY_CT,25]",-0.0
"p[GROTON_CT,25]",-0.0
"p[NEWLONDON_CT,25]",-0.0
"p[NEWLONDON2_CT,25]",-4.461825
"p[GROTON2_CT,25]",-0.0
"p[MARLBOROUGH_CT,25]",-0.0
"p[PROVIDENCE_RI,25]",-193.168
"p[BOSTON_MA,25]",-379.96297146001695
"p[WORCESTER_MA,25]",-0.0
"p[BRIMFIELD_MA,25]",-96.89034000000001
"p[FALLRIVER_MA,25]",-0.0
"p[FALLRIVER2_MA,25]",-385.10844000000003
"p[BROCKTON_MA,25]",-104.27929363043756
"p[MIDDLEBOROUGH_MA,25]",-0.0
"p[HYANNIS_MA,25]",-168.331635
"p[QUINCY_MA,25]",-189.24277800000004
"p[BRATTLEBORO_VT,25]",-145.44992
"p[NASHUA_NH,25]",-84.20063999999999
"p[LITTLETON_MA,25]",-172.31763
"p[PORTLAND_ME,25]",-136.48942
"p[AUGUSTA_ME,25]",-186.44152796160466
"p[TURNERSFALLS_MA,25]",700.0000000000011
"p[NEWHAVEN2_CT,25]",557.7846772708497
"p[MYSTIC_CT,25]",-0.0
"p[FALLRIVER4_MA,25]",627.1019600000017
"p[FALLRIVER3_MA,25]",458.00647999999853
"p[MIDDLEBOROUGH2_MA,25]",644.822293023546
"p[HYANNIS2_MA,25]",699.9999999999997
"p[BRATTLEBORO2_VT,25]",-0.0
"p[AUGUSTA2_ME,25]",700.000000000001
"p[KINGSTON_NY,25]",-741.54576
"p[ALBANY_NY,26]",-0.0
"p[GREENFIELD_MA,26]",-0.0
"p[HOLYOKE_MA,26]",-185.25626
"p[HARTFORD_CT,26]",-277.40999999999997
"p[PROSPECT_CT,26]",-571.6193980969555
"p[NEWHAVEN_CT,26]",-0.0
"p[ANSONIA_CT,26]",-129.716916
"p[SOUTHBURY_CT,26]",-289.61604
"p[DANBURY_CT,26]",-0.0
"p[GROTON_CT,26]",-0.0
"p[NEWLONDON_CT,26]",-0.0
"p[NEWLONDON2_CT,26]",-4.16115
"p[GROTON2_CT,26]",-0.0
"p[MARLBOROUGH_CT,26]",-0.0
"p[PROVIDENCE_RI,26]",-179.59040000000002
"p[BOSTON_MA,26]",-434.1417494761257
"p[WORCESTER_MA,26]",-0.0
"p[BRIMFIELD_MA,26]",-90.90214
"p[FALLRIVER_MA,26]",-0.0
"p[FALLRIVER2_MA,26]",-361.30724
"p[BROCKTON_MA,26]",-93.89469363043756
"p[MIDDLEBOROUGH_MA,26]",-0.0
"p[HYANNIS_MA,26]",-157.928085
"p[QUINCY_MA,26]",-177.546838
"p[BRATTLEBORO_VT,26]",-139.83872
"p[NASHUA_NH,26]",-79.82214
"p[LITTLETON_MA,26]",-161.66773
"p[PORTLAND_ME,26]",-131.76172
"p[AUGUSTA_ME,26]",-180.49599747701689
"p[TURNERSFALLS_MA,26]",700.000000000001
"p[NEWHAVEN2_CT,26]",558.1535052708497
"p[MYSTIC_CT,26]",-0.0
"p[FALLRIVER4_MA,26]",627.1019600000017
"p[FALLRIVER3_MA,26]",434.20527999999825
"p[MIDDLEBOROUGH2_MA,26]",637.8060724096845
"p[HYANNIS2_MA,26]",699.9999999999997
"p[BRATTLEBORO2_VT,26]",-0.0
"p[AUGUSTA2_ME,26]",700.0000000000008
"p[KINGSTON_NY,26]",-710.5896
"p[ALBANY_NY,27]",-0.0
"p[GREENFIELD_MA,27]",-0.0
"p[HOLYOKE_MA,27]",-178.71643999999998
"p[HARTFORD_CT,27]",-262.395
"p[PROSPECT_CT,27]",-653.9235527233284
"p[NEWHAVEN_CT,27]",-0.0
"p[ANSONIA_CT,27]",-122.695902
"p[SOUTHBURY_CT,27]",-273.94038
"p[DANBURY_CT,27]",-0.0
"p[GROTON_CT,27]",-0.0
"p[NEWLONDON_CT,27]",-0.0
"p[NEWLONDON2_CT,27]",-3.9359249999999997
"p[GROTON2_CT,27]",-0.0
"p[MARLBOROUGH_CT,27]",-0.0
"p[PROVIDENCE_RI,27]",-171.5136
"p[BOSTON_MA,27]",-309.66921140755244
"p[WORCESTER_MA,27]",-0.0
"p[BRIMFIELD_MA,27]",-87.69315999999999
"p[FALLRIVER_MA,27]",-0.0
"p[FALLRIVER2_MA,27]",-348.55255999999997
"p[BROCKTON_MA,27]",-215.82120636956245
"p[MIDDLEBOROUGH_MA,27]",-0.0
"p[HYANNIS_MA,27]",-152.35298999999998
"p[QUINCY_MA,27]",-171.279172
"p[BRATTLEBORO_VT,27]",-131.63808
"p[NASHUA_NH,27]",-75.6299
"p[LITTLETON_MA,27]",-155.96061999999998
"p[PORTLAND_ME,27]",-126.92072
"p[AUGUSTA_ME,27]",-173.74520097458338
"p[TURNERSFALLS_MA,27]",699.9999999999997
"p[NEWHAVEN2_CT,27]",558.4297812708496
"p[MYSTIC_CT,27]",-0.0
"p[FALLRIVER4_MA,27]",627.1019600000017
"p[FALLRIVER3_MA,27]",421.45059999999825
"p[MIDDLEBOROUGH2_MA,27]",599.9643192041766
"p[HYANNIS2_MA,27]",699.9999999999997
"p[BRATTLEBORO2_VT,27]",-0.0
"p[AUGUSTA2_ME,27]",700.0000000000008
"p[KINGSTON_NY,27]",-690.56304
"p[ALBANY_NY,28]",-0.0
"p[GREENFIELD_MA,28]",-0.0
"p[HOLYOKE_MA,28]",-174.46282
"p[HARTFORD_CT,28]",-255.355
"p[PROSPECT_CT,28]",-681.4028974158687
"p[NEWHAVEN_CT,28]",-0.0
"p[ANSONIA_CT,28]",-119.403998
"p[SOUTHBURY_CT,28]",-266.59062
"p[DANBURY_CT,28]",-0.0
"p[GROTON_CT,28]",-0.0
"p[NEWLONDON_CT,28]",-0.0
"p[NEWLONDON2_CT,28]",-3.830325
"p[GROTON2_CT,28]",-0.0
"p[MARLBOROUGH_CT,28]",-0.0
"p[PROVIDENCE_RI,28]",-168.7648
"p[BOSTON_MA,28]",-471.6759591277952
"p[WORCESTER_MA,28]",-0.0
"p[BRIMFIELD_MA,28]",-85.60598
"p[FALLRIVER_MA,28]",-0.0
"p[FALLRIVER2_MA,28]",-340.25668
"p[BROCKTON_MA,28]",-94.85964876117649
"p[MIDDLEBOROUGH_MA,28]",-0.0
"p[HYANNIS_MA,28]",-148.726845
"p[QUINCY_MA,28]",-167.20256600000002
"p[BRATTLEBORO_VT,28]",-130.77568
"p[NASHUA_NH,28]",-73.94105
"p[LITTLETON_MA,28]",-152.24861
"p[PORTLAND_ME,28]",-128.132
"p[AUGUSTA_ME,28]",-175.54991997836882
"p[TURNERSFALLS_MA,28]",699.9999999999997
"p[NEWHAVEN2_CT,28]",558.5593172708496
"p[MYSTIC_CT,28]",-0.0
"p[FALLRIVER4_MA,28]",627.1019600000017
"p[FALLRIVER3_MA,28]",413.15471999999795
"p[MIDDLEBOROUGH2_MA,28]",628.8874820123589
"p[HYANNIS2_MA,28]",699.9999999999999
"p[BRATTLEBORO2_VT,28]",-0.0
"p[AUGUSTA2_ME,28]",700.000000000001
"p[KINGSTON_NY,28]",-688.91808
"p[ALBANY_NY,29]",-0.0
"p[GREENFIELD_MA,29]",-0.0
"p[HOLYOKE_MA,29]",-173.92186
"p[HARTFORD_CT,29]",-252.33499999999998
"p[PROSPECT_CT,29]",-680.4338016846359
"p[NEWHAVEN_CT,29]",-0.0
"p[ANSONIA_CT,29]",-117.991846
"p[SOUTHBURY_CT,29]",-263.43773999999996
"p[DANBURY_CT,29]",-0.0
"p[GROTON_CT,29]",-0.0
"p[NEWLONDON_CT,29]",-0.0
"p[NEWLONDON2_CT,29]",-3.7850249999999996
"p[GROTON2_CT,29]",-0.0
"p[MARLBOROUGH_CT,29]",-0.0
"p[PROVIDENCE_RI,29]",-166.704
"p[BOSTON_MA,29]",-340.5372314298905
"p[WORCESTER_MA,29]",-0.0
"p[BRIMFIELD_MA,29]",-85.34054
"p[FALLRIVER_MA,29]",-0.0
"p[FALLRIVER2_MA,29]",-339.20164
"p[BROCKTON_MA,29]",-197.49960976707195
"p[MIDDLEBOROUGH_MA,29]",-0.0
"p[HYANNIS_MA,29]",-148.265685
"p[QUINCY_MA,29]",-166.684118
"p[BRATTLEBORO_VT,29]",-131.42304
"p[NASHUA_NH,29]",-74.94185
"p[LITTLETON_MA,29]",-137.53531491275572
"p[PORTLAND_ME,29]",-132.64133999999999
"p[AUGUSTA_ME,29]",-181.75573497836882
"p[TURNERSFALLS_MA,29]",700.0000000000019
"p[NEWHAVEN2_CT,29]",558.6148852708496
"p[MYSTIC_CT,29]",-0.0
"p[FALLRIVER4_MA,29]",339.2016399999952
"p[FALLRIVER3_MA,29]",700.0000000000045
"p[MIDDLEBOROUGH2_MA,29]",601.0150115018719
"p[HYANNIS2_MA,29]",699.9999999999989
"p[BRATTLEBORO2_VT,29]",-0.0
"p[AUGUSTA2_ME,29]",700.0000000000011
"p[KINGSTON_NY,29]",-704.39616
"p[ALBANY_NY,30]",-0.0
"p[GREENFIELD_MA,30]",-0.0
"p[HOLYOKE_MA,30]",-180.33288
"p[HARTFORD_CT,30]",-259.88
"p[PROSPECT_CT,30]",-617.5992082886916
"p[NEWHAVEN_CT,30]",-0.0
"p[ANSONIA_CT,30]",-121.51988800000001
"p[SOUTHBURY_CT,30]",-271.31472
"p[DANBURY_CT,30]",-0.0
"p[GROTON_CT,30]",-0.0
"p[NEWLONDON_CT,30]",-0.0
"p[NEWLONDON2_CT,30]",-3.8982
"p[GROTON2_CT,30]",-0.0
"p[MARLBOROUGH_CT,30]",-0.0
"p[PROVIDENCE_RI,30]",-172.54719999999998
"p[BOSTON_MA,30]",-314.21709343987146
"p[WORCESTER_MA,30]",-0.0
"p[BRIMFIELD_MA,30]",-88.48631999999999
"p[FALLRIVER_MA,30]",-0.0
"p[FALLRIVER2_MA,30]",-351.70511999999997
"p[BROCKTON_MA,30]",-217.19668636956246
"p[MIDDLEBOROUGH_MA,30]",-0.0
"p[HYANNIS_MA,30]",-153.73098
"p[QUINCY_MA,30]",-172.82834400000002
"p[BRATTLEBORO_VT,30]",-138.544
"p[NASHUA_NH,30]",-78.07074
"p[LITTLETON_MA,30]",-91.49777814270266
"p[PORTLAND_ME,30]",-140.00996
"p[AUGUSTA_ME,30]",-192.5950634975665
"p[TURNERSFALLS_MA,30]",700.000000000002
"p[NEWHAVEN2_CT,30]",558.4760572708497
"p[MYSTIC_CT,30]",-0.0
"p[FALLRIVER4_MA,30]",351.7051199999956
"p[FALLRIVER3_MA,30]",700.0000000000045
"p[MIDDLEBOROUGH2_MA,30]",600.893644467543
"p[HYANNIS2_MA,30]",699.9999999999991
"p[BRATTLEBORO2_VT,30]",-0.0
"p[AUGUSTA2_ME,30]",700.0000000000011
"p[KINGSTON_NY,30]",-745.10064
"p[ALBANY_NY,31]",-0.0
"p[GREENFIELD_MA,31]",-0.0
"p[HOLYOKE_MA,31]",-198.87042
"p[HARTFORD_CT,31]",-287.10999999999996
"p[PROSPECT_CT,31]",-445.365485825424
"p[NEWHAVEN_CT,31]",-0.0
"p[ANSONIA_CT,31]",-134.252636
